date,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2007-02-01,38,0,0,0,0,False,2,0,1,0,61,False,6,0,3,79,0,False,38,19,0,0,0,False,38,0,0,19,0,False,38,0,0,0,0,False,17,0,0,0,34,False,22,0,44,0,15,False,38,0,0,0,0,False,38,19,0,0,0,False,38,0,19,0,0,False,28,0,0,0,0,False,7,0,0,31,0,False,38,0,19,0,0,False,38,0,0,0,0,False,38,0,0,0,0,False,29,57,0,0,22,False,38,0,0,0,0,False,6,21,0,0,False
2007-02-02,19,0,0,0,0,False,0,0,3,0,57,False,3,0,3,66,0,False,19,0,0,0,0,False,19,0,0,0,0,False,19,19,19,0,0,False,9,0,0,0,35,False,0,15,31,0,0,False,19,0,0,0,0,False,19,19,0,0,0,False,19,0,0,19,0,False,19,0,0,0,0,False,4,0,0,39,0,False,19,0,0,0,0,False,19,0,0,0,0,False,19,0,0,0,0,False,15,81,15,0,30,False,19,0,0,0,0,False,3,42,0,0,False
2007-02-03,0,0,0,0,0,False,0,0,0,0,68,False,0,0,0,77,0,False,0,0,31,0,0,False,0,0,0,0,0,False,0,47,31,0,0,False,0,0,0,0,28,False,0,25,0,0,0,False,0,0,0,0,31,False,0,0,0,0,0,False,0,0,31,0,0,False,0,0,0,0,0,False,0,0,0,48,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,31,0,0,False,0,60,0,0,0,False,0,0,0,0,0,False,0,15,0,0,False
2007-02-04,0,0,0,31,0,False,0,0,2,0,78,False,0,0,5,65,0,False,0,0,31,0,0,False,0,0,0,0,31,False,0,31,0,0,0,False,0,0,0,0,29,False,0,0,25,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,30,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,72,0,0,24,False,0,0,0,0,0,False,0,18,0,0,False
2007-02-05,19,0,0,19,0,False,1,0,2,0,51,False,3,0,3,74,0,False,19,0,0,0,0,False,19,0,0,0,0,False,19,58,38,0,0,False,9,0,0,0,31,False,15,15,0,0,0,False,19,0,0,0,0,False,19,19,0,0,0,False,19,0,39,0,0,False,19,0,0,0,0,False,4,0,0,20,0,False,19,0,19,0,0,False,19,0,0,0,0,False,19,0,0,19,0,False,15,15,15,0,0,False,19,0,0,0,0,False,3,12,3,0,False
2007-02-06,18,0,0,18,0,False,1,0,0,0,55,False,3,0,3,59,0,False,18,18,0,0,0,False,18,0,0,36,19,False,18,18,0,0,0,False,8,0,0,0,17,False,14,14,43,0,0,False,18,0,0,0,18,False,18,0,0,0,0,False,18,0,0,0,0,False,18,0,0,0,0,False,3,0,0,27,0,False,18,0,0,0,0,False,18,0,0,0,0,False,18,19,0,19,0,False,14,28,0,0,14,False,18,0,0,0,0,False,3,37,0,0,False
2007-02-07,18,0,0,0,0,False,1,0,1,0,58,False,3,0,0,61,0,False,18,0,36,0,0,False,18,0,0,0,18,False,18,0,0,0,0,False,8,0,0,0,24,False,14,14,14,14,0,False,18,0,0,0,18,False,18,0,0,0,0,False,18,0,0,0,0,False,18,0,0,0,0,False,3,0,0,36,0,False,18,0,0,0,0,False,18,0,0,0,0,False,18,0,0,0,0,False,14,54,14,0,41,False,18,0,0,0,0,False,3,31,0,0,False
2007-02-08,28,0,0,38,0,False,1,0,4,0,51,False,5,0,3,61,0,False,28,0,0,0,0,False,28,0,0,19,19,False,28,56,37,0,0,False,13,0,0,0,30,False,15,15,0,15,0,False,28,0,0,0,47,False,28,0,0,0,0,False,28,0,19,0,0,False,25,0,0,0,0,False,5,0,0,36,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,19,0,0,False,22,65,0,0,14,False,28,0,0,0,0,False,5,26,0,0,False
2007-02-09,40,0,0,0,0,False,2,0,4,0,55,False,7,0,0,51,0,False,40,0,0,0,0,False,40,0,0,0,0,False,40,40,0,20,0,False,18,0,0,0,50,False,23,15,16,0,0,False,40,0,20,0,0,False,40,0,0,0,0,False,40,0,0,0,20,False,29,0,0,0,0,False,8,0,0,34,4,False,40,0,0,0,0,False,40,0,0,0,0,False,40,0,0,20,0,False,30,46,15,0,15,False,40,0,0,0,0,False,6,30,0,0,False
2007-02-10,0,0,0,0,0,False,0,0,4,0,44,False,0,0,0,59,0,False,0,0,0,0,0,False,0,0,0,63,0,False,0,0,0,0,0,False,0,0,0,0,43,False,0,0,0,0,0,False,0,0,0,0,31,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,48,0,False,0,32,0,0,0,False,0,0,0,0,0,False,0,0,31,0,0,False,0,36,0,0,24,False,0,0,31,0,0,False,0,18,0,0,False
