date,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2007-01-11,0,0,0,0,0,False,0,0,4,0,47,False,0,9,0,40,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,0,0,62,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,21,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,22,0,0,False
2007-01-12,0,0,0,0,0,False,0,0,0,0,61,False,0,0,19,82,0,False,0,29,0,0,0,False,0,0,0,29,0,False,0,58,0,0,0,False,0,0,0,0,22,False,0,0,29,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,33,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,24,0,0,16,False,0,0,0,0,0,False,0,52,0,0,False
2007-01-13,0,0,0,0,0,False,0,0,0,0,55,False,0,0,0,53,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,79,False,0,0,0,0,0,False,0,0,40,0,0,False,0,0,0,0,0,False,0,0,0,53,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,32,0,0,False
2007-01-14,41,0,0,0,0,False,6,0,0,0,37,False,14,0,13,54,0,False,0,0,42,0,0,False,41,0,0,0,0,False,41,0,0,0,0,False,31,0,0,0,0,False,41,0,0,0,0,False,41,0,0,0,0,False,41,0,0,0,0,False,0,0,0,0,0,False,41,0,0,0,0,False,16,0,0,31,0,False,41,0,0,0,0,False,41,0,0,0,0,False,41,0,0,0,0,False,22,0,0,0,0,False,41,0,0,0,0,False,16,49,0,0,False
2007-01-15,28,0,0,0,0,False,4,0,4,0,54,False,9,0,0,52,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,59,0,0,0,False,21,0,0,0,33,False,28,28,30,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,11,0,0,60,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,15,32,0,0,0,False,28,0,0,0,0,False,11,12,0,0,False
2007-01-16,0,0,0,0,0,False,0,0,4,0,67,False,0,0,0,54,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,20,False,0,27,27,0,0,False,0,0,0,0,27,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,26,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,15,0,0,0,False,0,0,0,0,0,False,0,38,0,0,False
2007-01-17,0,0,0,0,0,False,0,0,0,0,71,False,0,0,9,49,0,False,0,0,0,0,0,False,0,0,0,27,27,False,0,0,0,0,0,False,0,0,0,0,31,False,0,0,27,0,0,False,0,0,0,0,27,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,26,0,False,0,0,27,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,22,0,0,0,False,0,0,0,0,0,False,0,21,0,0,False
2007-01-18,0,0,0,0,0,False,0,0,4,0,76,False,0,0,0,36,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,0,0,21,False,0,28,0,0,0,False,0,0,0,0,27,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,30,0,False,0,0,28,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,14,0,0,False,0,0,0,0,0,False,0,38,0,0,False
2007-01-19,0,0,0,0,29,False,0,0,0,0,74,False,0,0,19,52,0,False,0,29,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,22,False,0,29,29,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,33,0,False,0,0,29,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,23,0,0,0,False,0,0,0,0,0,False,0,34,0,0,False
2007-01-20,0,0,0,0,0,False,0,0,0,0,62,False,0,0,0,51,0,False,0,40,0,0,0,False,0,0,0,0,0,False,0,0,39,0,0,False,0,0,0,0,44,False,0,0,39,0,0,False,0,0,0,0,78,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,59,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,0,0,0,False,0,0,0,0,0,False,0,23,0,0,False
2007-01-21,0,0,0,0,0,False,0,0,0,0,36,False,0,0,0,39,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,39,0,0,False,0,0,0,0,0,False,0,0,39,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,61,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,21,False,0,0,0,0,0,False,0,32,0,0,False
2007-01-22,0,0,0,0,0,False,0,0,0,0,71,False,0,0,0,35,0,False,0,0,27,0,0,False,0,0,26,0,0,False,0,40,0,0,0,False,0,0,0,0,60,False,0,27,0,0,0,False,0,0,0,0,26,False,0,0,0,0,27,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,41,0,False,0,0,26,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,37,0,0,False
2007-01-23,0,0,0,0,0,False,0,0,4,0,58,False,0,0,0,56,0,False,26,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,49,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,26,0,0,0,0,False,0,0,0,0,0,False,0,0,0,20,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,14,False,0,0,0,0,0,False,0,42,0,0,False
2007-01-24,0,0,0,26,0,False,0,0,0,0,64,False,0,0,9,44,0,False,0,0,0,0,0,False,0,0,26,0,26,False,0,0,0,0,0,False,0,0,0,0,40,False,0,26,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,55,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,0,0,0,False,0,0,0,0,0,False,0,37,0,0,False
2007-01-25,0,0,0,0,26,False,0,0,4,0,45,False,0,0,0,38,0,False,0,0,26,0,0,False,0,0,0,0,0,False,0,26,0,0,0,False,0,0,0,0,39,False,0,26,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,25,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,0,0,0,False,0,26,0,0,0,False,0,36,0,0,False
2007-01-26,0,0,0,0,0,False,0,0,4,0,65,False,0,0,0,61,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,32,False,0,43,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,43,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,31,0,0,15,False,0,0,0,0,0,False,0,34,0,0,False
2007-01-27,0,0,0,0,0,False,0,0,5,0,53,False,0,0,0,51,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,29,False,0,38,38,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,52,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,38,0,0,False,0,31,21,0,0,False,0,0,0,0,0,False,0,15,0,0,False
2007-01-28,0,0,0,0,0,False,0,0,0,0,54,False,0,0,0,91,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,39,0,0,False,0,0,0,0,40,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,37,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,42,0,0,0,False,0,0,0,0,0,False,0,15,0,0,False
2007-01-29,0,0,0,0,0,False,0,0,0,0,37,False,0,0,0,49,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,27,0,0,False,0,0,0,0,60,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,56,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,0,0,0,False,0,0,0,0,0,False,0,42,0,0,False
2007-01-30,26,0,0,0,0,False,4,0,5,0,52,False,9,0,9,52,0,False,26,0,26,0,0,False,26,0,0,0,0,False,26,52,0,0,0,False,20,0,0,0,20,False,26,0,26,0,0,False,26,0,0,0,26,False,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,10,0,0,45,0,False,26,0,0,0,0,False,26,0,0,0,0,False,26,26,0,0,0,False,14,28,0,0,14,False,26,0,0,0,0,False,10,36,0,0,False
2007-01-31,54,0,0,0,0,False,7,0,4,0,42,False,18,0,0,48,9,False,40,0,0,0,0,False,54,0,0,26,0,False,54,0,0,0,0,False,41,0,0,0,40,False,54,0,27,0,0,False,54,0,0,0,0,False,54,0,0,0,0,False,40,0,0,0,0,False,54,0,0,0,0,False,20,0,0,35,0,False,54,0,0,0,0,False,54,0,0,0,0,False,54,0,27,0,0,False,29,21,0,0,14,False,54,0,0,0,0,False,21,53,0,0,False
2007-02-01,0,0,0,26,0,False,0,0,0,0,55,False,0,0,0,70,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,20,False,0,26,0,0,0,False,0,0,0,0,26,False,0,0,0,0,26,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,25,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,0,0,0,False,0,0,0,0,0,False,0,31,0,0,False
2007-02-02,28,0,0,0,0,False,4,0,4,0,58,False,9,0,0,69,0,False,0,0,28,0,0,False,28,0,0,0,0,False,28,28,0,0,0,False,21,0,0,0,0,False,28,0,28,0,0,False,28,0,28,0,0,False,28,0,0,0,0,False,0,0,55,0,0,False,28,0,0,0,0,False,11,0,0,42,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,15,15,0,0,0,False,28,0,0,0,0,False,11,100,0,0,False
2007-02-03,0,0,0,0,0,False,0,0,0,0,49,False,0,0,0,37,0,False,0,0,0,37,0,False,0,0,0,0,0,False,0,37,0,0,0,False,0,0,0,0,56,False,0,0,37,0,0,False,0,0,0,0,75,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,43,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,30,0,15,False
2007-02-04,0,0,0,0,0,False,0,0,5,0,43,False,0,0,0,79,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,37,0,37,0,False,0,0,0,0,28,False,0,0,0,0,0,False,0,0,0,0,37,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,21,0,False,0,0,37,0,0,False,0,0,0,0,0,False,0,0,37,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,29,0,0,False
2007-02-05,0,0,0,0,0,False,0,0,0,0,61,False,0,0,0,31,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,20,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,35,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,32,0,0,False
2007-02-06,0,0,0,0,0,False,0,0,0,0,54,False,0,0,0,47,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,26,26,0,0,False,0,0,0,0,29,False,0,0,26,0,0,False,0,0,0,0,26,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,44,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,14,False,0,0,0,0,0,False,0,36,0,0,False
2007-02-07,26,0,0,0,0,False,4,0,0,0,63,False,9,0,0,43,0,False,26,0,26,0,0,False,26,0,0,0,0,False,26,26,0,0,0,False,20,0,0,0,39,False,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,10,0,0,64,0,False,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,14,42,0,0,0,False,26,0,0,0,0,False,10,52,0,0,False
2007-02-08,0,0,0,0,0,False,0,4,4,0,58,False,0,0,18,52,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,0,0,30,False,0,27,52,0,0,False,0,0,0,0,27,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,35,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,26,0,0,False,0,21,0,0,14,False,0,0,0,0,0,False,0,47,0,0,False
2007-02-09,27,0,0,0,0,False,4,0,4,0,74,False,9,0,0,45,0,False,29,0,0,0,0,False,27,0,0,0,0,False,27,27,0,0,0,False,21,0,0,0,31,False,27,27,55,27,0,False,27,0,0,0,0,False,27,0,0,0,0,False,29,0,0,0,0,False,27,0,0,0,0,False,10,0,0,21,0,False,27,0,0,0,0,False,27,0,0,0,0,False,27,0,28,0,0,False,15,15,0,0,15,False,27,0,0,0,0,False,11,44,0,0,False
2007-02-10,0,0,0,0,0,False,0,0,0,0,51,False,0,0,0,51,0,False,38,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,59,False,0,0,0,0,0,False,0,0,0,0,39,False,0,0,0,0,0,False,38,0,0,0,0,False,0,0,0,0,0,False,0,0,0,81,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,42,0,0,0,False,0,0,0,0,0,False,0,31,0,0,False
2007-02-11,38,0,0,0,0,False,5,0,0,0,82,False,13,13,0,63,0,False,38,0,0,39,0,False,38,0,0,0,0,False,38,0,0,0,0,False,29,0,0,0,29,False,38,0,0,0,0,False,38,0,0,0,0,False,38,0,0,0,0,False,38,0,0,0,0,False,38,0,0,0,0,False,15,0,0,44,0,False,38,0,0,0,0,False,38,0,0,0,0,False,38,0,0,0,0,False,20,41,0,0,20,False,38,0,0,0,0,False,15,23,0,0,False
2007-02-12,24,0,0,0,25,False,3,0,7,0,72,False,8,0,0,57,0,False,24,0,24,0,0,False,24,0,0,0,0,False,24,25,25,0,0,False,19,0,0,0,28,False,24,24,24,0,0,False,24,0,0,0,25,False,24,0,0,0,0,False,24,0,0,0,0,False,24,0,0,0,0,False,9,0,0,84,0,False,24,0,0,0,0,False,24,0,0,0,0,False,24,0,0,0,0,False,13,13,0,13,14,False,24,0,0,0,0,False,10,44,0,0,False
2007-02-13,25,0,0,0,0,False,3,0,3,0,59,False,8,0,0,37,0,False,0,0,0,0,0,False,25,0,0,0,25,False,25,25,0,0,0,False,19,0,0,0,19,False,25,0,25,0,0,False,25,0,0,0,0,False,25,0,0,0,0,False,0,0,0,0,0,False,25,0,0,0,0,False,9,0,0,28,0,False,25,0,0,0,0,False,25,0,0,0,0,False,25,0,0,0,0,False,13,27,13,0,13,False,25,0,0,0,0,False,10,45,10,0,False
2007-02-14,26,0,0,26,0,False,4,0,0,0,77,False,9,0,0,44,0,False,0,26,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,20,0,0,0,20,False,26,0,0,0,0,False,26,0,0,0,0,False,26,26,0,0,0,False,0,0,0,0,0,False,26,0,0,0,0,False,10,0,0,30,0,False,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,14,14,0,0,14,False,26,0,0,0,0,False,11,63,0,0,False
2007-02-15,0,0,0,0,0,False,0,0,4,0,55,False,0,0,0,81,0,False,0,0,27,0,0,False,0,0,0,55,0,False,0,27,0,0,0,False,0,0,0,0,41,False,0,0,0,0,0,False,0,0,0,0,27,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,26,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,27,0,0,False,0,30,15,0,44,False,0,0,0,0,0,False,0,16,0,0,False
2007-02-16,27,0,0,0,0,False,4,0,0,0,65,False,9,0,0,100,0,False,28,0,0,0,0,False,27,0,0,0,0,False,27,0,0,0,0,False,21,0,0,0,31,False,27,27,0,0,0,False,27,0,0,0,27,False,27,0,0,0,0,False,28,0,0,0,0,False,27,0,0,0,0,False,10,0,0,37,0,False,27,0,0,0,0,False,27,0,0,0,0,False,27,0,0,0,0,False,15,30,0,0,0,False,27,0,0,0,0,False,11,66,0,0,False
2007-02-17,40,0,0,39,0,False,6,0,6,0,88,False,13,0,0,65,0,False,40,0,0,0,0,False,40,0,0,0,0,False,40,40,0,0,0,False,30,0,0,0,61,False,40,0,0,0,0,False,40,0,0,0,40,False,40,39,0,0,0,False,40,0,0,0,0,False,40,0,0,0,0,False,15,0,0,23,0,False,40,0,0,0,0,False,40,0,0,0,0,False,40,0,0,39,0,False,21,32,0,0,0,False,40,0,0,0,0,False,16,39,0,0,False
2007-02-18,0,0,0,0,0,False,0,0,5,0,87,False,0,0,0,84,0,False,0,39,0,0,0,False,0,0,0,39,0,False,0,39,39,0,0,False,0,0,0,0,30,False,0,40,39,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,30,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,0,0,0,False,0,0,0,0,0,False,0,39,0,0,False
2007-02-19,0,0,0,0,0,False,0,0,4,0,74,False,0,0,9,42,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,56,0,0,0,False,0,0,0,0,85,False,0,28,85,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,43,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,15,False,0,0,0,0,0,False,0,39,0,0,False
2007-02-20,26,0,0,0,0,False,4,0,4,0,66,False,9,0,0,26,0,False,0,0,0,0,0,False,26,0,0,26,26,False,26,26,0,0,0,False,20,0,0,0,0,False,26,26,0,0,0,False,26,0,26,0,0,False,26,0,0,0,0,False,0,0,0,0,0,False,26,0,0,0,0,False,10,0,0,40,0,False,26,0,0,0,0,False,26,0,0,0,0,False,26,26,0,0,0,False,14,28,0,0,0,False,26,0,0,0,0,False,10,37,0,0,False
2007-02-21,0,0,0,26,0,False,0,0,7,0,57,False,0,0,0,68,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,25,0,0,0,False,0,0,0,0,39,False,0,0,52,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,54,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,31,0,0,False
2007-02-22,26,0,0,0,0,False,4,0,4,4,82,False,9,0,0,30,0,False,26,0,26,26,0,False,26,0,0,0,0,False,26,26,0,0,0,False,20,0,0,0,60,False,26,0,26,0,0,False,26,0,0,0,0,False,26,53,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,10,0,0,30,0,False,26,0,0,0,0,False,26,0,0,0,0,False,26,0,0,0,0,False,14,14,0,0,0,False,26,0,0,0,0,False,11,32,0,0,False
2007-02-23,28,0,0,0,0,False,4,0,0,0,67,False,9,0,0,46,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,28,0,0,0,False,21,0,0,0,42,False,28,0,0,0,0,False,28,0,0,0,55,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,11,0,0,32,0,False,28,0,0,0,0,False,28,0,0,0,0,False,28,0,0,0,0,False,15,15,0,0,0,False,28,0,0,0,0,False,11,28,0,0,False
