date,ozone,air pollutant,air pollution alert,air pollution,arrhythmia,isPartial,ozone,asthma attack,asthma,black carbon,blue,isPartial,ozone,bronchiolitis,bronchitis,brown,brownish,isPartial,ozone,cardiovascular disease,chest pain,chest tightness,childhood asthma,isPartial,ozone,chronic obstructive pulmonary disease,code orange,code red,COPD,isPartial,ozone,cough,coughing,difficulty breathing,elemental carbon,isPartial,ozone,fine inhalable particles,fine particles,fine particulates,grey,isPartial,ozone,haze,headache,heart murmur,industrial pollution,isPartial,ozone,inhaler use,inhaler,irregular heartbeat,lung cancer,isPartial,ozone,lung disease,lung irritation,n02,nitrogen dioxide,isPartial,ozone,nitrogen oxides,no2,O3,organic carbon,isPartial,ozone,oxides of nitrogen,traffic emission,particle pollution,particulate matter pollution,isPartial,ozone,particulate matter,pediatric asthma,pink,pm2.5,isPartial,ozone,pm5,power plants,premature death,rapid breathing,isPartial,ozone,Rapid heart rate,rapid pulse,reddish-brown,respiratory illness,isPartial,ozone,respiratory infection,shortness of breath,smog,smoggy,isPartial,ozone,smoke,snoring,soot,sulfate,isPartial,ozone,tailpipe,throat irritation,traffic emission,traffic exposure,isPartial,ozone,traffic,wheezing,wildfires,isPartial
2007-01-11,0,0,0,0,0,False,0,0,1,0,63,False,0,0,0,70,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,18,0,0,0,False,0,0,0,0,14,False,0,0,0,0,0,False,0,0,0,0,23,False,0,33,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,49,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,33,0,0,0,False,0,18,9,0,9,False,0,0,0,0,0,False,0,53,0,0,False
2007-01-12,35,0,0,0,0,False,2,0,2,0,41,False,4,0,0,66,0,False,35,0,0,0,0,False,0,0,0,0,0,False,19,19,19,0,0,False,15,0,0,0,22,False,24,0,24,0,0,False,24,0,0,0,0,False,35,0,0,0,0,False,35,0,0,0,0,False,35,0,0,0,0,False,7,0,0,65,0,False,33,0,0,0,0,False,35,0,0,0,0,False,35,0,0,0,0,False,9,37,0,0,0,False,35,0,0,0,0,False,5,29,0,0,False
2007-01-13,51,0,0,52,0,False,2,0,2,0,49,False,6,0,0,84,0,False,51,52,0,0,0,False,0,0,0,51,0,False,29,0,0,0,0,False,22,0,0,0,22,False,35,72,36,0,0,False,35,0,36,0,35,False,51,0,0,0,0,False,51,0,0,0,0,False,51,0,0,0,0,False,10,0,0,39,0,False,50,0,0,0,0,False,51,0,0,0,0,False,51,0,0,0,0,False,14,14,0,0,14,False,51,0,0,0,0,False,8,28,0,0,False
2007-01-14,53,0,0,53,0,False,2,0,2,2,49,False,6,0,0,58,0,False,53,0,53,0,0,False,0,0,0,0,52,False,29,30,0,0,0,False,23,0,0,0,46,False,36,0,36,0,0,False,36,0,0,0,36,False,53,0,0,0,0,False,53,0,53,0,0,False,53,0,0,0,0,False,10,0,0,80,0,False,51,0,0,0,0,False,53,0,0,0,0,False,53,0,0,0,0,False,14,29,0,0,0,False,53,0,0,0,0,False,8,20,0,0,False
2007-01-15,69,0,0,0,0,False,3,0,3,0,41,False,8,4,4,56,0,False,69,35,34,0,0,False,0,0,0,0,0,False,38,19,37,0,0,False,30,0,0,0,59,False,48,47,23,0,0,False,48,0,24,0,24,False,69,0,0,0,0,False,69,0,34,0,0,False,69,0,0,0,0,False,13,0,0,49,0,False,67,0,0,0,0,False,69,0,0,0,0,False,69,0,0,0,0,False,19,14,14,0,0,False,69,0,0,0,0,False,11,32,0,0,False
2007-01-16,31,0,0,31,0,False,1,0,2,0,51,False,4,0,0,52,0,False,31,0,0,0,0,False,30,0,0,0,0,False,17,0,17,0,0,False,13,0,0,0,20,False,21,0,0,21,0,False,21,0,0,0,42,False,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,0,0,False,6,0,0,61,0,False,30,0,0,0,0,False,31,0,0,0,0,False,31,0,0,0,0,False,8,17,8,0,8,False,31,0,0,0,0,False,0,21,0,0,False
2007-01-17,0,0,0,0,0,False,0,0,0,0,44,False,0,0,4,76,0,False,0,0,0,31,0,False,0,0,0,0,31,False,0,26,0,0,0,False,0,0,0,0,34,False,0,0,0,0,0,False,0,0,0,0,22,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,72,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,25,0,0,17,False,0,0,0,0,0,False,0,24,0,0,False
2007-01-18,30,0,0,0,0,False,1,0,3,0,42,False,4,0,0,59,0,False,30,0,0,0,0,False,31,0,0,0,0,False,17,17,0,0,0,False,13,0,0,0,66,False,21,0,42,0,0,False,21,0,0,0,42,False,30,0,0,0,0,False,30,0,31,0,0,False,30,0,0,0,0,False,6,0,0,53,0,False,29,0,0,0,0,False,30,0,0,0,0,False,30,0,31,0,0,False,8,17,0,0,8,False,30,0,0,0,0,False,5,28,0,0,False
2007-01-19,0,0,0,0,66,False,0,0,4,1,56,False,0,0,4,66,0,False,0,33,0,0,0,False,0,0,0,0,0,False,0,18,0,0,0,False,0,0,0,0,21,False,0,0,34,23,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,50,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,13,0,0,9,False,0,0,0,0,0,False,0,41,0,0,False
2007-01-20,0,0,0,0,0,False,0,0,0,2,63,False,0,0,0,50,0,False,0,0,0,0,0,False,47,0,0,0,71,False,0,0,0,0,0,False,0,0,0,0,53,False,0,34,51,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,46,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,40,0,0,13,False,0,0,0,0,0,False,7,34,0,0,False
2007-01-21,95,0,0,0,0,False,4,0,0,0,46,False,11,0,0,91,0,False,95,0,47,0,0,False,93,0,0,0,0,False,52,39,0,0,0,False,41,0,0,0,21,False,65,33,33,0,0,False,65,0,0,0,0,False,95,0,0,0,0,False,95,0,0,0,0,False,95,0,0,0,0,False,18,0,0,85,0,False,91,0,46,0,0,False,95,0,0,0,0,False,95,0,0,0,0,False,26,13,0,0,0,False,95,0,0,0,0,False,0,11,7,0,False
2007-01-22,0,0,0,31,0,False,0,0,3,0,42,False,0,0,0,48,0,False,0,31,31,0,0,False,30,0,0,30,0,False,0,17,17,0,0,False,0,0,0,0,27,False,0,0,42,0,0,False,0,0,0,0,42,False,0,0,0,0,0,False,0,0,0,0,31,False,0,0,0,0,0,False,0,0,0,47,0,False,0,0,0,0,30,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,0,0,8,False,0,0,0,0,0,False,5,30,0,0,False
2007-01-23,0,0,0,0,0,False,0,0,1,0,38,False,0,0,4,62,0,False,0,0,61,0,0,False,89,0,0,0,0,False,0,17,17,0,0,False,0,0,0,0,13,False,0,21,32,0,0,False,0,0,21,0,0,False,0,31,0,0,0,False,0,0,31,0,0,False,0,0,0,0,0,False,0,0,0,61,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,30,0,0,0,False,0,25,0,0,0,False,0,0,0,0,0,False,14,28,0,0,False
2007-01-24,0,0,0,31,0,False,0,0,2,0,44,False,0,0,0,56,0,False,0,31,0,0,0,False,0,0,0,0,30,False,0,17,0,0,0,False,0,0,0,0,13,False,0,21,21,0,0,False,0,0,0,0,64,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,35,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,31,0,0,False,0,25,8,0,0,False,0,0,0,0,0,False,0,29,0,0,False
2007-01-25,31,0,0,0,0,False,1,0,1,0,41,False,4,0,0,46,0,False,31,0,0,0,0,False,30,0,0,0,0,False,17,0,0,0,0,False,13,0,0,0,55,False,21,0,0,0,0,False,21,0,0,0,0,False,31,0,0,0,0,False,31,0,0,0,0,False,31,0,0,0,0,False,6,0,0,48,0,False,30,0,0,0,0,False,31,0,0,0,0,False,31,0,0,0,0,False,8,17,0,0,0,False,31,31,0,0,0,False,5,77,0,0,False
2007-01-26,0,0,0,0,0,False,0,0,1,0,47,False,0,0,0,67,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,0,0,15,False,0,0,47,24,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,41,0,False,0,0,33,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,9,0,14,False,0,0,0,0,0,False,0,26,0,0,False
2007-01-27,99,0,0,0,0,False,4,0,0,0,46,False,12,0,0,54,0,False,99,0,0,0,0,False,97,0,0,0,0,False,55,27,0,0,0,False,43,0,0,0,22,False,68,35,0,0,0,False,68,0,0,0,34,False,99,0,0,0,0,False,99,0,0,0,0,False,99,0,0,0,0,False,19,0,0,95,0,False,95,0,48,0,48,False,99,0,0,0,0,False,99,0,0,0,0,False,27,13,13,0,27,False,99,0,0,0,0,False,0,23,0,8,False
2007-01-28,0,0,0,0,0,False,0,0,0,0,44,False,0,0,0,100,0,False,0,0,0,0,0,False,0,0,0,48,48,False,0,54,0,0,0,False,0,0,0,0,74,False,0,51,0,0,0,False,0,0,0,0,34,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,60,0,False,0,0,47,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,0,0,0,0,False,0,19,0,0,False
2007-01-29,30,0,0,0,0,False,1,0,5,0,55,False,4,0,4,70,0,False,30,0,0,0,0,False,30,0,30,0,0,False,17,34,34,0,0,False,13,0,0,0,33,False,21,0,42,0,0,False,21,0,0,0,21,False,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,0,0,False,6,0,0,46,0,False,29,0,29,0,0,False,30,0,0,0,0,False,30,0,0,0,0,False,8,16,0,0,8,False,30,0,0,0,0,False,5,35,0,0,False
2007-01-30,0,0,0,0,0,False,0,0,3,0,35,False,0,0,0,65,0,False,0,0,31,0,0,False,30,0,0,30,30,False,0,34,17,0,0,False,0,0,0,0,40,False,0,0,0,21,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,67,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,62,31,31,0,False,0,21,0,0,8,False,0,0,31,0,0,False,5,37,0,0,False
2007-01-31,62,0,0,0,0,False,3,0,0,0,42,False,7,0,0,73,0,False,62,0,61,0,0,False,61,0,0,0,0,False,34,0,17,0,0,False,27,0,0,0,27,False,42,21,0,0,0,False,42,0,0,0,0,False,62,0,0,0,0,False,62,0,0,0,0,False,62,0,0,0,0,False,12,0,0,53,0,False,60,0,30,0,0,False,62,0,0,0,0,False,62,0,0,0,0,False,17,25,0,0,8,False,62,0,0,0,0,False,9,33,0,0,False
2007-02-01,30,0,0,60,30,False,1,0,0,0,36,False,4,0,4,63,0,False,30,0,0,0,0,False,0,0,0,0,0,False,17,17,17,0,0,False,13,0,0,0,52,False,21,0,21,0,0,False,21,0,0,0,0,False,30,0,0,0,0,False,30,0,0,0,0,False,30,0,0,0,0,False,6,0,0,43,0,False,29,0,0,0,0,False,30,0,0,0,0,False,30,0,0,0,0,False,8,8,0,0,24,False,30,0,0,0,0,False,5,53,0,0,False
2007-02-02,32,0,0,0,0,False,1,0,1,0,45,False,4,0,4,52,0,False,32,0,0,0,0,False,32,0,0,0,31,False,18,18,0,0,0,False,14,0,0,0,49,False,22,0,45,0,0,False,22,0,0,0,33,False,32,0,0,0,0,False,32,0,0,0,0,False,32,0,0,0,0,False,6,0,0,39,0,False,31,0,0,0,0,False,32,0,0,0,0,False,32,0,32,32,0,False,9,9,0,0,0,False,32,0,0,0,0,False,0,34,0,0,False
2007-02-03,0,0,0,0,0,False,0,0,2,0,45,False,0,0,0,68,0,False,0,0,47,0,0,False,0,0,0,0,46,False,0,26,0,0,0,False,0,0,0,0,41,False,0,33,33,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,81,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,19,0,0,26,False,0,0,0,0,0,False,0,11,0,0,False
2007-02-04,49,0,0,0,0,False,2,0,3,0,54,False,6,0,6,86,0,False,49,0,49,0,0,False,48,0,0,0,0,False,27,27,27,0,0,False,21,0,0,0,43,False,34,68,0,0,0,False,34,0,0,0,0,False,49,0,0,0,0,False,49,0,0,0,0,False,49,0,0,0,0,False,9,0,0,51,0,False,48,0,0,0,0,False,49,0,0,0,0,False,49,0,0,49,0,False,13,13,0,0,0,False,49,0,0,0,0,False,0,29,0,0,False
2007-02-05,0,0,0,31,0,False,0,0,1,0,40,False,0,4,0,57,0,False,0,31,0,0,0,False,0,0,0,0,31,False,0,17,18,0,0,False,0,0,0,0,14,False,0,44,44,0,0,False,0,0,0,0,21,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,48,0,False,0,0,30,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,17,0,9,8,False,0,0,0,0,0,False,0,47,0,0,False
2007-02-06,0,0,0,0,0,False,0,0,1,0,46,False,0,0,4,55,0,False,0,61,0,0,0,False,0,0,0,0,29,False,0,25,17,0,0,False,0,0,0,0,33,False,0,21,0,0,0,False,0,0,0,0,63,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,55,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,8,0,0,8,False,0,0,0,0,0,False,0,53,0,0,False
2007-02-07,0,0,0,31,0,False,0,0,4,0,44,False,0,0,4,63,0,False,0,0,0,0,0,False,0,0,0,0,30,False,0,17,0,0,0,False,0,0,0,0,33,False,0,32,32,0,0,False,0,0,21,0,21,False,0,31,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,47,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,25,0,0,False,0,0,0,0,0,False,0,54,0,0,False
2007-02-08,46,0,0,62,0,False,2,0,1,0,54,False,6,0,4,68,0,False,46,0,62,0,0,False,30,0,0,0,30,False,25,17,0,0,0,False,20,0,0,0,20,False,32,0,21,0,0,False,32,0,21,0,21,False,46,0,0,0,0,False,46,0,0,0,0,False,46,0,0,0,0,False,9,6,0,49,0,False,44,0,0,0,0,False,46,0,0,0,0,False,46,0,31,0,0,False,12,57,0,0,0,False,46,0,0,0,0,False,9,31,0,0,False
2007-02-09,0,0,0,0,0,False,0,0,4,0,55,False,0,0,0,54,0,False,0,32,0,0,0,False,32,0,0,32,0,False,0,18,0,0,0,False,0,0,0,0,35,False,0,22,0,0,0,False,0,0,0,0,22,False,0,0,0,0,0,False,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,27,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,32,32,0,False,0,22,9,0,0,False,0,0,0,0,0,False,5,30,0,5,False
2007-02-10,47,0,0,0,0,False,2,0,0,0,54,False,6,0,0,69,0,False,47,0,0,0,0,False,47,0,0,0,0,False,26,53,26,0,0,False,20,0,0,0,31,False,33,0,0,0,0,False,33,0,0,0,0,False,47,0,0,0,0,False,47,0,0,0,0,False,47,0,0,0,0,False,9,0,0,72,0,False,46,0,0,0,0,False,47,0,0,0,0,False,47,0,0,0,0,False,13,19,0,0,0,False,47,0,0,0,0,False,0,29,0,0,False
2007-02-11,0,0,0,0,0,False,0,0,0,0,46,False,0,0,6,70,0,False,0,0,0,0,0,False,48,0,0,0,0,False,0,67,54,0,0,False,0,0,0,0,53,False,0,0,34,0,0,False,0,0,0,0,33,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,60,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,13,0,0,0,False,0,49,0,0,0,False,8,8,0,0,False
2007-02-12,0,0,0,30,0,False,0,0,1,0,55,False,0,0,0,37,0,False,0,31,30,0,0,False,30,0,0,0,0,False,0,17,17,0,0,False,0,0,0,0,27,False,0,21,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,32,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,16,0,0,8,False,0,0,0,0,0,False,5,33,0,0,False
2007-02-13,29,0,0,0,29,False,1,0,3,0,44,False,4,0,4,73,0,False,29,0,59,0,0,False,29,0,0,0,0,False,16,32,32,0,0,False,13,0,0,0,19,False,20,0,30,0,0,False,20,0,0,20,20,False,29,0,0,0,0,False,29,0,0,0,0,False,29,0,0,0,0,False,6,0,0,61,0,False,28,0,0,0,0,False,29,29,0,0,0,False,29,29,29,0,0,False,8,16,0,0,0,False,29,0,0,0,0,False,5,41,0,0,False
2007-02-14,0,0,0,31,0,False,0,0,1,0,42,False,0,0,0,54,0,False,0,31,61,0,0,False,0,0,31,0,0,False,0,17,0,0,0,False,0,0,0,0,20,False,0,0,42,0,0,False,0,0,0,0,21,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,47,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,8,0,8,False,0,0,0,0,0,False,0,38,5,0,False
2007-02-15,0,0,0,0,0,False,0,0,3,0,46,False,0,0,4,51,4,False,0,0,0,0,0,False,0,0,0,0,0,False,0,53,17,0,0,False,0,0,0,0,27,False,0,22,0,0,0,False,0,0,22,0,22,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,27,0,False,0,0,31,30,0,False,0,0,0,0,0,False,0,0,32,0,0,False,0,35,9,0,9,False,0,0,0,0,0,False,0,15,0,0,False
2007-02-16,33,0,0,0,0,False,1,0,3,0,51,False,4,0,0,68,0,False,33,0,0,0,0,False,32,0,0,0,0,False,18,0,0,0,0,False,14,0,0,0,100,False,23,0,23,0,0,False,23,0,0,0,0,False,33,0,0,0,0,False,33,0,0,0,0,False,33,0,0,0,0,False,6,0,0,25,0,False,32,0,32,0,0,False,33,0,0,0,0,False,33,0,0,0,0,False,9,27,0,0,9,False,33,0,0,0,0,False,0,18,0,0,False
2007-02-17,0,0,0,0,0,False,0,0,0,0,47,False,0,0,6,59,0,False,0,0,0,0,0,False,0,0,0,0,49,False,0,27,27,0,0,False,0,0,0,0,53,False,0,34,33,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,48,0,0,False,0,0,0,0,0,False,0,0,0,37,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,26,0,0,26,False,0,0,0,0,0,False,0,34,0,0,False
2007-02-18,50,0,0,0,0,False,2,0,0,0,33,False,6,0,0,69,0,False,50,0,0,0,0,False,0,0,0,0,0,False,27,0,0,0,0,False,21,0,0,0,65,False,34,35,0,0,0,False,34,0,0,0,0,False,50,0,0,0,0,False,50,0,0,0,0,False,50,0,0,0,0,False,9,0,0,62,0,False,48,0,0,0,0,False,50,0,0,0,0,False,50,0,0,0,0,False,13,41,0,0,0,False,50,0,0,0,0,False,8,31,0,0,False
2007-02-19,33,0,0,0,0,False,1,0,1,0,51,False,4,0,0,65,0,False,33,0,33,0,0,False,48,0,0,64,0,False,18,54,18,0,0,False,14,0,0,0,28,False,22,23,45,0,0,False,22,0,0,0,22,False,33,33,0,0,0,False,33,0,0,0,0,False,33,0,0,0,0,False,6,0,0,49,0,False,32,0,32,0,0,False,33,0,0,0,0,False,33,0,0,0,0,False,9,18,0,0,0,False,33,0,0,0,0,False,10,25,0,0,False
2007-02-20,0,0,0,0,31,False,0,0,0,1,50,False,0,0,4,58,0,False,0,0,0,0,0,False,60,0,0,0,30,False,0,17,17,0,0,False,0,0,0,0,20,False,0,0,22,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,79,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,47,0,False,0,0,0,0,17,False,0,0,0,0,0,False,9,33,5,0,False
2007-02-21,31,0,0,31,0,False,1,0,1,0,49,False,4,0,4,48,4,False,31,0,0,0,0,False,0,0,0,30,0,False,17,17,0,0,0,False,13,0,0,0,27,False,21,21,32,0,0,False,21,0,0,0,42,False,31,0,0,0,0,False,31,0,31,0,0,False,31,0,0,0,0,False,6,0,0,58,0,False,30,0,0,0,0,False,31,0,0,0,0,False,31,0,31,0,0,False,8,29,0,0,8,False,31,0,0,0,0,False,5,40,0,0,False
2007-02-22,32,0,0,64,0,False,1,0,1,0,48,False,4,0,4,38,0,False,32,0,0,0,0,False,31,0,0,0,0,False,18,26,0,0,0,False,14,0,0,0,62,False,22,65,0,0,0,False,22,0,0,0,22,False,32,0,0,0,0,False,32,0,0,32,0,False,32,0,0,0,0,False,6,0,0,30,0,False,31,0,0,0,0,False,32,0,0,0,0,False,32,0,0,0,0,False,9,17,0,0,17,False,32,0,0,0,0,False,5,39,0,0,False
2007-02-23,66,0,0,0,0,False,3,0,1,0,54,False,8,0,8,56,0,False,66,33,33,0,0,False,65,0,0,0,0,False,36,0,0,0,0,False,28,0,0,0,58,False,45,46,46,0,0,False,45,0,0,0,34,False,66,0,0,0,0,False,66,0,0,0,0,False,66,0,0,0,0,False,12,0,0,41,0,False,64,0,32,0,0,False,66,0,0,0,0,False,66,0,0,0,0,False,18,9,0,0,13,False,66,0,0,0,0,False,0,33,0,0,False
