date,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial,particulate matter,pm2.5,pm5,particulate matter pollution,fine particulates,isPartial,particulate matter,air pollution,fine particles,fine inhalable particles,particle pollution,isPartial,particulate matter,wildfires,power plants,industrial pollution,organic carbon,isPartial,particulate matter,traffic,traffic emission,tailpipe,sulfate,isPartial,particulate matter,black carbon,elemental carbon,soot,smog,isPartial,particulate matter,haze,code orange,code red,air pollution alert,isPartial,particulate matter,grey,blue,pink,asthma,isPartial,particulate matter,respiratory illness,respiratory infection,lung disease,bronchitis,isPartial,particulate matter,chronic obstructive pulmonary disease,COPD,lung cancer,cardiovascular disease,isPartial,particulate matter,premature death,Rapid heart rate,rapid pulse,rapid breathing,isPartial,particulate matter,asthma attack,coughing,arrhythmia,wheezing,isPartial,particulate matter,chest tightness,shortness of breath,throat irritation,inhaler use,isPartial,particulate matter,childhood asthma,pediatric asthma,isPartial
2007-07-27,0,0,0,0,0,False,0,0,0,0,0,False,14,0,14,0,0,False,4,26,0,0,4,False,34,0,0,0,0,False,23,0,23,0,0,False,0,8,83,21,0,False,34,0,0,0,0,False,0,14,14,15,0,False,0,0,0,0,0,False,29,0,0,29,28,False,56,0,0,0,0,False,100,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,16,0,0,False,0,66,0,2,0,False,0,0,0,0,0,False,0,23,23,0,0,False,0,8,77,17,0,False,0,0,0,0,0,False,0,0,19,19,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,50,0,0,0,False,0,10,0,0,0,False,0,33,0,0,2,False,0,0,0,0,0,False,0,25,0,0,0,False,0,7,68,14,0,False,0,0,33,0,0,False,0,0,25,50,0,False,0,0,0,0,0,False,0,0,33,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-07-28,0,0,0,0,0,False,0,0,0,0,0,False,0,0,21,0,0,False,0,13,0,0,0,False,0,0,0,0,0,False,0,0,0,34,0,False,0,7,72,25,3,False,0,0,0,0,0,False,0,0,0,22,0,False,0,0,0,0,0,False,0,0,0,42,42,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,26,0,0,0,False,0,0,0,0,0,False,0,48,0,0,0,False,0,7,73,18,2,False,0,0,0,0,0,False,0,0,28,56,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,0,0,0,False,0,40,0,0,0,False,0,10,76,17,0,False,0,0,0,0,0,False,0,0,39,78,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-07-29,0,0,0,0,0,False,0,59,0,0,0,False,0,0,0,0,0,False,0,14,0,0,5,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,88,38,3,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,42,0,42,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,0,0,0,0,False,0,33,0,33,0,False,0,6,88,21,2,False,0,0,0,0,0,False,0,0,0,0,28,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,6,66,20,2,False,0,0,0,55,0,False,0,0,0,63,0,False,0,0,0,0,0,False,0,0,57,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-07-30,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,0,0,0,False,0,20,20,20,0,False,0,7,70,14,2,False,0,30,0,31,31,False,0,0,0,27,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,38,0,0,0,False,0,0,0,0,0,False,0,21,0,2,4,False,0,0,0,44,44,False,0,39,0,19,0,False,0,8,88,10,2,False,0,0,0,0,23,False,0,0,0,17,0,False,0,0,0,0,0,False,0,0,29,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,0,0,0,False,0,35,0,0,0,False,0,4,82,11,1,False,0,0,0,30,0,False,0,0,23,46,46,False,0,0,0,0,0,False,0,0,31,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-07-31,0,0,0,0,0,False,0,35,0,0,0,False,0,13,0,0,0,False,0,21,0,0,0,False,0,0,0,0,30,False,0,20,0,0,0,False,0,7,78,18,4,False,0,0,0,0,0,False,0,0,0,18,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,39,0,0,0,False,0,14,14,0,0,False,0,12,0,0,0,False,0,0,0,0,45,False,0,40,0,0,0,False,0,7,73,12,1,False,0,0,23,0,0,False,0,0,17,17,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,10,0,0,False,0,18,0,0,0,False,0,0,0,0,0,False,0,23,0,0,0,False,0,3,74,18,4,False,0,0,0,31,0,False,0,0,23,23,0,False,0,0,0,0,0,False,0,0,31,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-01,0,0,0,0,0,False,0,37,0,0,0,False,0,0,0,0,0,False,0,18,0,0,0,False,0,0,0,0,0,False,0,0,21,0,0,False,0,6,74,18,3,False,0,0,0,0,32,False,0,0,14,27,0,False,0,0,0,0,0,False,0,0,0,26,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,40,0,0,0,False,0,0,0,0,0,False,0,12,0,0,2,False,0,0,0,0,0,False,0,0,0,0,0,False,0,7,66,19,4,False,0,0,0,0,24,False,0,0,18,54,0,False,0,0,0,0,0,False,0,0,61,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,48,0,0,0,False,0,10,10,0,0,False,0,23,0,0,5,False,0,0,0,0,0,False,0,24,0,0,0,False,0,6,70,25,0,False,0,0,0,31,0,False,0,0,0,47,0,False,0,0,0,0,64,False,0,0,0,0,31,False,0,0,0,0,0,False,0,0,0,False
2007-08-02,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,31,0,0,3,False,0,32,0,0,0,False,0,32,0,0,0,False,0,9,72,12,6,False,0,0,0,0,32,False,0,0,14,21,0,False,0,0,0,0,0,False,0,0,27,0,0,False,0,0,52,0,0,False,0,0,0,False,0,0,0,0,0,False,0,41,0,0,0,False,0,0,0,0,0,False,0,23,0,0,2,False,0,0,0,0,47,False,0,21,21,21,0,False,0,4,68,15,3,False,0,0,0,0,25,False,0,0,28,36,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,38,0,0,2,False,0,0,0,48,0,False,0,48,0,0,0,False,0,6,59,13,2,False,0,0,0,0,0,False,0,0,0,24,0,False,0,0,0,0,0,False,0,0,32,0,32,False,0,0,0,0,0,False,0,0,0,False
2007-08-03,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,33,0,0,4,False,0,34,0,0,34,False,0,0,0,23,0,False,0,9,75,22,0,False,0,0,34,0,34,False,0,0,22,30,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,55,0,0,False,0,0,0,False,0,0,0,0,0,False,0,44,0,0,0,False,0,0,16,0,16,False,0,28,0,0,2,False,0,0,0,0,0,False,0,22,0,23,0,False,0,6,84,16,0,False,0,0,0,0,26,False,0,0,0,39,0,False,0,0,83,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,52,0,0,0,False,0,10,0,0,0,False,0,28,0,0,2,False,0,0,0,0,0,False,0,39,0,0,0,False,0,1,66,18,3,False,0,0,34,0,0,False,0,0,25,26,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,52,0,0,0,False,0,0,0,False
2007-08-04,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,5,5,False,0,0,0,0,0,False,0,67,0,0,0,False,0,15,79,33,0,False,0,0,0,0,51,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,43,0,0,False,0,0,83,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,24,0,0,False,0,21,0,0,0,False,0,0,0,0,0,False,0,34,0,34,0,False,0,6,100,27,0,False,0,0,40,0,40,False,0,0,59,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,25,0,0,0,False,0,0,0,0,78,False,0,40,0,0,0,False,0,4,59,18,2,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-05,0,0,0,0,0,False,0,59,0,0,0,False,0,0,0,0,0,False,0,11,0,0,0,False,0,0,0,0,100,False,0,51,0,0,0,False,0,7,78,26,6,False,0,0,0,0,51,False,0,0,22,22,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,0,0,4,False,0,0,0,0,0,False,0,0,0,0,0,False,0,5,96,21,2,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,50,0,0,False,0,43,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,17,0,0,0,False,0,0,0,0,78,False,0,39,39,0,0,False,0,6,80,27,0,False,0,0,0,0,51,False,0,0,38,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,81,0,0,False,0,0,0,False
2007-08-06,0,0,0,0,0,False,0,36,0,0,0,False,0,0,0,0,0,False,0,22,0,0,3,False,0,31,0,0,45,False,0,21,0,21,0,False,0,5,66,20,4,False,0,0,0,31,0,False,0,0,13,13,0,False,0,0,0,0,0,False,0,0,26,0,0,False,0,50,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,13,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,7,90,18,0,False,0,0,0,0,0,False,0,0,17,51,0,False,0,0,0,0,0,False,0,0,0,29,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,0,0,4,False,0,0,0,0,0,False,0,46,0,23,0,False,0,4,63,11,1,False,0,0,0,0,30,False,0,0,46,46,45,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-07,0,0,0,0,0,False,0,35,0,0,0,False,0,0,0,0,0,False,0,33,0,0,0,False,0,30,0,0,45,False,0,20,0,0,0,False,0,6,78,14,3,False,0,0,0,0,0,False,0,0,13,13,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,10,0,0,2,False,0,0,0,45,45,False,0,20,0,0,0,False,0,5,76,21,0,False,0,0,0,0,0,False,0,0,17,17,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,45,0,0,0,False,0,0,9,0,0,False,0,20,0,0,2,False,0,0,0,0,0,False,0,34,0,0,0,False,0,4,58,21,0,False,0,0,0,0,0,False,0,0,0,22,22,False,0,0,0,0,0,False,0,0,30,30,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-08,0,0,0,0,0,False,0,36,0,0,0,False,0,0,0,0,0,False,0,35,0,0,0,False,0,0,0,0,30,False,0,20,0,21,0,False,0,4,92,28,2,False,0,0,31,0,0,False,0,0,0,13,13,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,19,0,0,0,False,0,0,0,0,44,False,0,49,0,20,0,False,0,4,70,18,3,False,0,0,0,0,23,False,0,34,17,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,63,13,1,False,0,0,0,0,30,False,0,0,23,46,23,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,48,0,0,False,0,0,0,False
2007-08-09,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,42,0,0,3,False,0,0,0,0,31,False,0,21,0,0,0,False,0,6,90,16,2,False,0,0,0,31,0,False,0,0,0,14,0,False,0,0,0,0,0,False,0,0,26,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,10,0,0,2,False,0,0,0,0,0,False,0,42,0,42,0,False,0,4,70,17,1,False,0,0,0,0,0,False,0,0,27,0,0,False,0,0,0,0,76,False,0,0,0,0,0,False,0,0,26,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,10,0,0,False,0,22,0,0,2,False,0,0,0,0,0,False,0,48,24,0,0,False,0,3,73,16,3,False,0,0,0,0,46,False,0,0,47,24,24,False,0,0,0,0,0,False,0,0,31,0,0,False,0,0,49,0,0,False,0,0,0,False
2007-08-10,0,0,0,0,0,False,0,38,0,0,0,False,0,0,0,0,0,False,0,35,0,0,7,False,0,0,0,0,32,False,0,22,0,0,0,False,0,2,68,20,2,False,0,0,33,0,33,False,0,0,28,29,14,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,24,0,0,2,False,0,0,0,0,0,False,0,42,21,0,0,False,0,1,74,12,1,False,0,0,0,0,25,False,0,0,0,19,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,28,0,0,5,False,0,0,0,0,0,False,0,26,25,0,0,False,0,3,79,14,0,False,0,0,0,0,0,False,0,0,25,25,0,False,0,0,0,0,0,False,0,0,33,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-11,0,0,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,24,0,0,0,False,0,0,0,0,0,False,0,33,0,0,0,False,0,4,82,12,0,False,0,0,0,0,0,False,0,0,0,22,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,0,0,7,False,0,0,0,0,0,False,0,34,0,0,0,False,0,7,95,21,2,False,0,0,0,0,0,False,0,0,29,29,0,False,0,0,0,0,0,False,0,0,50,50,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,11,0,0,0,False,0,0,0,0,0,False,0,40,0,40,0,False,0,4,67,20,0,False,0,0,0,0,52,False,0,0,0,0,39,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-12,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,16,0,0,0,False,0,0,0,0,49,False,0,0,0,0,0,False,0,3,78,26,3,False,0,0,0,0,0,False,0,0,21,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,66,0,0,0,False,0,0,24,0,0,False,0,14,0,0,0,False,0,0,0,0,0,False,0,0,0,34,0,False,0,6,86,14,5,False,0,0,0,0,0,False,0,0,29,59,0,False,0,0,0,0,0,False,0,0,50,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,17,0,0,False,0,11,0,0,0,False,0,0,0,0,0,False,0,42,0,42,0,False,0,3,63,11,2,False,0,0,0,54,0,False,0,0,0,62,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-13,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,32,0,0,3,False,0,0,0,0,31,False,0,21,0,21,0,False,0,4,88,17,2,False,0,0,0,0,0,False,0,0,13,13,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,13,0,0,0,False,0,0,0,45,0,False,0,20,0,20,0,False,0,5,76,13,1,False,0,0,23,0,0,False,0,0,17,17,17,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,47,0,0,0,False,0,10,0,0,0,False,0,25,0,0,2,False,0,0,0,0,0,False,0,24,0,0,0,False,0,5,57,13,3,False,0,0,0,0,0,False,0,23,23,23,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-14,0,0,0,0,0,False,0,35,0,0,0,False,0,0,0,0,0,False,0,23,0,0,5,False,0,30,0,0,0,False,0,0,0,21,0,False,0,10,74,22,3,False,0,0,0,0,0,False,0,0,13,13,0,False,0,0,0,0,0,False,0,0,0,25,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,39,0,0,0,False,0,0,0,0,0,False,0,10,0,0,2,False,0,0,0,0,0,False,0,20,0,0,0,False,0,8,74,18,1,False,0,0,0,0,23,False,0,0,0,17,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,56,0,0,0,0,False,46,0,0,0,0,False,9,0,0,0,0,False,2,18,0,0,2,False,45,0,0,0,0,False,23,23,0,23,0,False,1,4,72,16,2,False,30,0,0,0,0,False,22,0,23,0,0,False,0,62,0,0,0,False,30,0,0,0,0,False,47,46,0,0,0,False,72,0,0,False
2007-08-15,0,0,0,0,0,False,0,36,0,0,0,False,0,0,0,0,13,False,0,25,0,0,3,False,0,0,0,0,30,False,0,20,0,0,0,False,0,5,73,14,2,False,0,0,0,0,46,False,0,0,13,13,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,40,0,0,0,False,0,0,0,0,0,False,0,7,0,0,2,False,0,0,0,45,0,False,0,20,0,40,0,False,0,7,79,16,1,False,0,0,0,0,24,False,0,0,18,26,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,47,0,0,0,False,0,0,0,0,0,False,0,27,0,0,2,False,0,0,0,46,47,False,0,23,0,0,0,False,0,3,69,15,3,False,0,0,0,0,30,False,0,0,46,23,0,False,0,0,0,0,0,False,0,30,31,0,0,False,0,0,48,0,0,False,0,0,0,False
2007-08-16,0,0,0,0,0,False,0,0,0,0,0,False,0,13,13,0,0,False,0,27,0,0,3,False,0,0,0,0,31,False,0,42,0,0,0,False,0,5,72,18,2,False,0,0,0,0,0,False,0,0,0,14,0,False,0,0,0,0,0,False,0,0,26,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,0,2,2,False,0,0,0,0,47,False,0,31,0,21,0,False,0,4,65,18,1,False,0,0,0,0,24,False,0,0,18,18,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,10,0,0,False,0,23,0,0,3,False,0,0,0,0,0,False,0,0,0,24,0,False,0,6,72,15,0,False,0,0,0,0,31,False,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,50,0,0,False,0,0,0,False
2007-08-17,0,0,0,0,0,False,0,37,0,0,0,False,0,14,0,0,0,False,0,54,0,0,5,False,0,0,0,0,0,False,0,22,22,0,0,False,0,6,74,17,4,False,0,0,0,0,32,False,0,0,14,35,0,False,0,0,58,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,16,0,0,False,0,26,0,0,2,False,0,0,0,0,50,False,0,22,0,22,0,False,0,5,77,17,3,False,0,0,0,0,0,False,0,0,19,19,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,23,0,0,5,False,0,0,0,0,0,False,0,39,0,0,0,False,0,4,82,13,1,False,0,0,0,0,33,False,0,0,26,26,0,False,0,0,0,0,0,False,0,0,0,34,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-18,0,0,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,29,0,0,5,False,0,0,0,0,0,False,0,0,0,0,0,False,0,3,83,27,3,False,0,0,0,0,0,False,0,0,21,21,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,13,0,0,0,False,0,0,0,0,0,False,0,0,0,33,0,False,0,9,88,27,0,False,0,0,0,0,0,False,0,0,28,0,0,False,0,0,0,0,0,False,0,0,0,0,48,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,23,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,9,57,15,0,False,0,0,0,0,0,False,0,0,0,38,0,False,0,0,0,0,0,False,0,0,0,0,51,False,0,0,0,0,0,False,0,0,0,False
2007-08-19,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,23,0,0,5,False,0,0,0,0,47,False,0,95,0,0,0,False,0,11,68,23,6,False,0,0,0,0,0,False,0,0,21,0,0,False,0,0,0,0,0,False,0,0,40,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,10,0,0,0,False,0,0,0,0,0,False,0,66,0,0,0,False,0,7,77,22,2,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,22,0,0,0,False,0,0,0,0,0,False,0,37,0,38,0,False,0,6,71,23,3,False,0,0,0,0,0,False,0,0,0,0,37,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-20,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,0,0,30,False,0,19,0,20,0,False,0,5,82,16,2,False,0,0,0,0,59,False,0,0,0,19,0,False,0,0,0,0,0,False,0,0,25,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,14,0,0,2,False,0,0,0,45,0,False,0,0,0,0,0,False,0,7,100,13,3,False,0,0,0,0,0,False,0,0,35,18,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,55,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,30,0,0,4,False,0,0,0,0,0,False,0,23,0,0,0,False,0,6,68,20,1,False,0,0,0,0,44,False,0,0,22,22,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-21,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,27,0,0,0,False,0,0,0,0,29,False,0,20,0,20,0,False,0,9,81,23,3,False,0,0,0,0,30,False,0,0,13,13,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,48,0,0,0,False,0,0,0,False,0,0,61,0,0,False,0,0,0,0,0,False,0,14,14,0,0,False,0,12,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,5,72,23,0,False,0,0,0,0,0,False,0,0,0,17,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,46,0,0,0,False,0,0,0,0,0,False,0,20,0,0,3,False,0,0,0,0,45,False,0,46,0,0,0,False,0,6,66,15,3,False,0,0,0,0,0,False,0,0,22,22,0,False,0,0,0,0,0,False,0,0,30,0,0,False,0,0,0,0,0,False,0,0,0,False
2007-08-22,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,39,0,0,3,False,0,29,0,0,0,False,0,0,19,0,0,False,0,3,71,15,5,False,0,0,0,29,29,False,0,0,0,25,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,10,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,3,78,18,0,False,0,0,0,0,24,False,0,0,18,18,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,21,0,0,2,False,0,0,0,0,0,False,0,23,23,0,0,False,0,6,70,14,3,False,0,0,0,30,30,False,0,0,46,69,23,False,0,0,0,0,0,False,0,0,0,0,30,False,0,0,0,0,0,False,0,0,0,False
